amount,time,category,age,location,previous_trans,is_fraud
23.27,3,utilities,37,Dallas,10,1
30.39,13,groceries,47,Phoenix,16,0
5.36,18,travel,76,Philadelphia,13,0
21.58,12,gas,79,Dallas,17,0
96.4,22,dining,84,Chicago,12,0
66.04,17,entertainment,48,Chicago,17,0
60.39,10,dining,83,Phoenix,14,0
35.15,5,groceries,71,San Antonio,12,0
33.4,8,groceries,27,Chicago,14,0
14.99,11,travel,55,Houston,10,0
76.6,18,electronics,48,Los Angeles,19,0
54.88,13,groceries,46,Dallas,16,0
59.77,14,electronics,42,San Jose,24,0
17.62,10,utilities,49,Dallas,23,0
2.5,5,gas,34,Los Angeles,14,0
123.54,13,utilities,62,Phoenix,13,0
18.64,2,travel,66,New York,15,0
11.76,18,utilities,35,San Diego,15,0
76.11,19,dining,69,Philadelphia,13,0
20.69,10,dining,37,San Jose,13,0
118.15,23,dining,79,San Jose,11,0
69.44,16,travel,30,Los Angeles,22,0
75.21,16,travel,60,Los Angeles,21,0
6.43,22,dining,38,San Jose,12,0
141.79,2,electronics,23,Phoenix,15,0
45.31,13,dining,88,San Antonio,16,0
21.26,6,electronics,70,Dallas,16,0
39.33,18,utilities,69,Dallas,16,0
3.93,2,electronics,86,Philadelphia,12,0
54.08,1,groceries,26,Los Angeles,18,0
9.63,16,entertainment,63,Philadelphia,9,0
6.53,8,groceries,88,New York,19,0
5.33,21,groceries,47,Los Angeles,11,0
125.87,5,travel,60,Chicago,12,0
15.56,23,entertainment,76,Phoenix,11,0
208.61,20,travel,55,San Jose,18,0
17.41,8,electronics,51,New York,16,0
4.27,4,dining,63,San Jose,17,0
8.67,1,gas,49,Phoenix,15,0
145.91,21,gas,33,Phoenix,17,0
27.47,14,gas,56,Houston,12,0
17.15,8,electronics,18,Chicago,18,0
40.13,18,entertainment,74,San Antonio,16,0
60.47,9,utilities,37,San Antonio,19,0
126.58,3,electronics,59,New York,10,0
188.33,9,groceries,89,San Antonio,12,0
21.5,7,entertainment,51,Chicago,16,0
6.74,21,entertainment,67,Chicago,12,0
20.16,12,electronics,28,Philadelphia,19,0
45.26,6,electronics,60,Philadelphia,14,0
10.42,6,travel,27,Houston,23,0
10.5,3,travel,25,Phoenix,18,0
50.03,14,groceries,89,Chicago,17,0
31.24,11,entertainment,36,Chicago,22,0
34.44,15,gas,82,Dallas,8,0
13.33,5,utilities,72,Phoenix,20,0
25.12,8,utilities,69,New York,18,0
10.92,2,entertainment,20,Dallas,18,0
96.37,7,groceries,70,San Jose,11,0
114.7,6,gas,61,Philadelphia,17,0
3.61,3,travel,65,Dallas,13,0
10.85,12,travel,71,San Antonio,23,0
5.5,18,travel,33,San Jose,15,0
15.18,6,utilities,47,San Jose,13,0
29.96,9,utilities,45,San Antonio,17,0
5.81,11,groceries,33,Phoenix,20,0
10.95,2,utilities,68,San Antonio,12,0
9.93,23,electronics,50,San Jose,15,0
42.47,11,utilities,42,Houston,19,0
35.99,18,travel,35,Philadelphia,17,0
13.93,14,groceries,43,Los Angeles,23,0
40.94,7,entertainment,23,San Jose,16,0
17.18,11,entertainment,55,Chicago,9,0
23.9,19,groceries,61,Los Angeles,10,0
246.69,5,electronics,84,San Jose,17,0
165.43,9,entertainment,60,Los Angeles,16,0
6.96,1,travel,23,San Antonio,15,0
89.63,23,entertainment,81,Phoenix,8,0
87.68,12,entertainment,30,Philadelphia,13,0
8.35,6,travel,82,Chicago,16,0
88.46,7,utilities,55,San Jose,15,0
209.67,22,electronics,81,Phoenix,15,0
8.61,15,gas,31,Phoenix,14,0
11.01,10,travel,34,Houston,10,0
112.3,3,travel,30,San Jose,15,0
45.87,16,dining,90,Houston,16,0
64.19,15,groceries,23,San Diego,11,0
49.83,18,electronics,23,Philadelphia,13,0
52.92,22,utilities,54,Los Angeles,10,0
6.74,10,dining,74,Los Angeles,14,0
116.37,6,gas,70,Los Angeles,18,0
134.76,12,travel,63,Philadelphia,16,0
25.15,18,gas,21,New York,14,0
31.43,16,gas,51,Chicago,14,0
5.27,21,gas,83,New York,16,0
61.38,12,dining,80,Houston,18,0
65.79,11,utilities,78,New York,20,1
30.73,6,dining,59,Dallas,10,0
127.64,0,dining,81,Philadelphia,17,0
22.18,0,dining,34,San Diego,19,0
65.2,19,travel,78,Los Angeles,10,0
9.74,22,travel,47,Philadelphia,15,0
32.19,13,groceries,60,Houston,20,0
26.86,14,entertainment,24,San Antonio,17,0
43.4,10,electronics,90,San Diego,13,0
21.25,23,groceries,63,Philadelphia,15,0
28.28,8,utilities,40,New York,16,0
89.23,16,dining,53,San Diego,17,0
19.61,3,travel,31,New York,13,0
4.82,19,dining,37,Dallas,14,0
270.29,18,travel,73,Los Angeles,19,0
173.77,6,gas,49,San Jose,15,0
7.02,0,electronics,42,Philadelphia,25,0
75.77,8,groceries,66,San Diego,9,0
18.11,12,groceries,74,Phoenix,14,0
45.43,23,utilities,44,Los Angeles,16,0
47.14,1,gas,44,Phoenix,17,0
25.0,1,groceries,63,New York,8,0
12.93,23,groceries,62,San Diego,21,0
14.46,14,entertainment,43,San Diego,11,0
11.03,16,electronics,31,Los Angeles,13,0
12.2,12,dining,65,Philadelphia,17,0
30.55,6,groceries,32,San Diego,9,0
14.03,8,utilities,68,San Jose,14,0
75.07,11,dining,71,San Diego,7,0
197.29,2,travel,28,San Antonio,14,0
16.51,22,gas,45,Chicago,10,0
44.14,21,gas,72,Houston,19,0
60.32,14,groceries,86,New York,13,0
58.35,6,groceries,89,Dallas,14,0
36.28,22,dining,43,San Jose,10,0
80.74,0,travel,87,San Jose,9,0
59.07,13,entertainment,49,Los Angeles,17,0
7.5,18,electronics,65,San Jose,16,0
93.97,15,entertainment,29,San Antonio,6,0
96.04,9,utilities,87,San Diego,19,0
13.25,0,dining,78,Houston,15,0
34.66,4,groceries,51,San Jose,15,0
75.19,2,entertainment,62,New York,13,0
25.76,16,electronics,77,Phoenix,20,0
120.01,17,utilities,82,San Jose,18,0
564.9,20,gas,88,San Jose,18,0
12.89,18,entertainment,30,Philadelphia,9,0
6.31,21,groceries,65,San Antonio,17,0
47.68,21,electronics,66,New York,14,0
78.72,17,groceries,75,Houston,17,0
25.1,15,groceries,90,Phoenix,16,0
189.41,1,utilities,87,Phoenix,11,0
6.64,14,electronics,78,San Antonio,16,0
76.06,12,travel,43,Houston,11,0
16.01,12,gas,56,San Jose,21,0
260.67,15,groceries,75,San Antonio,15,0
361.77,7,electronics,44,San Diego,20,0
13.2,10,groceries,57,Los Angeles,15,0
17.12,7,entertainment,48,New York,7,0
92.9,21,entertainment,20,San Jose,18,0
20.81,9,electronics,32,San Jose,18,0
31.36,22,gas,71,New York,20,0
34.14,0,utilities,87,New York,10,0
3.31,11,travel,28,Dallas,18,0
32.57,8,entertainment,47,Houston,12,0
14.47,4,utilities,52,Dallas,10,0
18.32,8,travel,60,San Antonio,22,0
187.23,15,entertainment,78,San Antonio,16,0
7.33,17,travel,57,Los Angeles,15,0
87.87,7,dining,59,Los Angeles,17,0
23.69,22,groceries,59,Phoenix,17,0
23.67,10,electronics,20,San Jose,16,0
85.49,19,entertainment,38,New York,11,0
49.8,18,entertainment,90,San Antonio,19,0
65.68,3,groceries,70,San Antonio,11,0
105.83,19,entertainment,61,San Diego,18,0
22.25,9,entertainment,63,San Antonio,10,0
15.88,23,dining,54,San Diego,19,0
9.01,12,entertainment,55,Chicago,11,0
12.3,19,entertainment,55,Chicago,19,0
1140.15,13,entertainment,28,San Diego,17,0
147.47,20,utilities,62,Dallas,18,0
6.55,1,entertainment,81,San Jose,13,0
6.77,3,groceries,61,Houston,12,0
59.04,6,dining,79,San Diego,11,0
63.86,18,entertainment,78,New York,22,0
63.99,16,travel,29,Los Angeles,15,0
24.39,15,dining,26,San Jose,18,0
28.49,12,dining,84,San Jose,17,0
49.08,23,travel,19,San Jose,11,0
36.71,23,groceries,25,Dallas,17,1
2.31,21,utilities,60,Los Angeles,18,0
25.13,22,gas,35,Los Angeles,15,0
11.92,17,gas,69,San Diego,12,0
40.86,20,groceries,56,Phoenix,20,0
1190.72,11,utilities,48,Phoenix,16,0
51.47,22,electronics,31,Philadelphia,11,0
22.73,0,travel,81,San Diego,15,0
100.1,14,dining,61,San Diego,24,0
59.1,2,dining,77,Dallas,15,0
54.82,5,dining,19,San Jose,21,0
68.6,13,travel,49,Chicago,15,0
390.67,22,travel,53,Dallas,16,0
8.52,5,gas,72,Chicago,17,0
58.46,0,gas,80,New York,18,0
10.9,19,gas,86,Phoenix,15,0
64.5,5,utilities,57,San Antonio,16,0
11.0,7,dining,41,Chicago,11,0
20.07,14,groceries,75,Dallas,5,0
23.24,13,utilities,45,New York,19,0
106.8,15,dining,79,Philadelphia,10,0
99.7,19,travel,42,Philadelphia,14,0
7.43,22,travel,24,San Diego,13,0
35.37,15,travel,55,Chicago,19,0
14.13,18,dining,88,Phoenix,18,0
7.31,23,gas,62,San Jose,13,0
25.52,0,travel,49,Phoenix,9,0
22.87,3,electronics,49,San Diego,15,1
609.15,23,travel,18,San Antonio,18,0
55.68,9,dining,62,Chicago,17,0
6.34,19,gas,81,San Antonio,12,0
16.81,17,utilities,85,San Jose,11,0
112.8,1,travel,24,San Diego,17,0
405.91,3,gas,55,Phoenix,15,0
4.94,14,gas,87,Phoenix,13,0
3.47,3,entertainment,70,New York,16,0
312.67,15,electronics,90,San Diego,11,0
52.85,14,dining,47,Philadelphia,24,0
11.68,17,travel,39,Philadelphia,17,0
62.9,6,entertainment,75,Phoenix,13,0
1.4,14,dining,90,Phoenix,18,0
33.25,21,utilities,72,Chicago,20,0
49.08,10,electronics,63,Chicago,17,0
100.4,18,gas,43,Los Angeles,18,0
9.81,7,travel,81,Dallas,13,0
36.7,23,utilities,26,San Diego,19,0
10.91,0,dining,32,Chicago,18,0
44.99,2,entertainment,36,Phoenix,13,1
11.31,4,dining,33,San Jose,11,0
20.29,17,dining,42,Phoenix,11,0
10.02,11,electronics,68,San Diego,21,0
72.34,11,travel,63,Philadelphia,15,0
92.77,20,utilities,24,San Antonio,17,1
24.99,18,electronics,51,Phoenix,19,0
34.67,8,entertainment,75,New York,17,0
5.82,10,gas,40,San Diego,20,0
23.11,16,travel,40,Houston,9,0
31.18,15,gas,34,Phoenix,20,0
768.89,3,electronics,30,New York,10,1
8.72,9,entertainment,44,Chicago,18,0
191.91,21,entertainment,83,Los Angeles,12,0
109.53,14,utilities,47,Los Angeles,15,0
46.38,18,dining,21,New York,13,0
273.24,2,entertainment,84,Philadelphia,11,0
51.76,20,entertainment,31,San Diego,21,0
52.83,22,dining,28,Chicago,17,0
31.07,4,groceries,57,New York,14,0
143.78,10,entertainment,20,San Jose,17,0
123.44,23,travel,18,Los Angeles,16,0
15.63,4,gas,26,Chicago,12,0
6.8,6,gas,90,Philadelphia,16,0
25.96,5,electronics,18,Chicago,15,1
12.68,12,dining,33,Dallas,14,0
30.68,1,dining,89,New York,20,0
146.19,18,dining,63,San Antonio,11,0
19.13,10,travel,27,San Jose,19,0
31.46,19,dining,50,San Diego,20,0
35.5,4,travel,58,Dallas,18,0
91.66,8,gas,68,San Diego,13,0
2.23,5,utilities,39,Phoenix,11,0
15.99,16,groceries,33,New York,17,0
42.67,18,dining,79,New York,17,0
139.78,22,gas,70,San Diego,16,0
18.35,7,groceries,31,San Antonio,19,0
3.48,6,gas,76,Phoenix,14,0
69.66,4,dining,43,San Jose,9,0
15.45,14,travel,61,Chicago,17,0
7.94,9,gas,37,Dallas,20,0
15.65,23,electronics,22,Houston,12,0
26.54,15,groceries,82,Philadelphia,12,0
16.03,8,groceries,28,Houston,24,0
2.35,6,travel,64,Dallas,13,0
97.17,10,groceries,27,Houston,12,0
152.91,8,utilities,78,San Diego,14,0
72.37,16,travel,62,Chicago,20,0
8.46,8,groceries,64,San Diego,14,0
26.0,2,groceries,51,Chicago,12,0
32.86,21,groceries,30,Phoenix,15,0
67.94,7,travel,40,New York,17,0
73.85,18,electronics,53,Philadelphia,22,0
13.72,19,entertainment,80,Los Angeles,9,0
36.54,15,gas,64,Chicago,17,0
57.32,6,dining,83,New York,10,0
189.99,6,gas,31,Philadelphia,15,0
77.12,19,groceries,70,Phoenix,19,0
85.36,12,gas,83,San Jose,11,0
36.62,2,entertainment,66,Los Angeles,11,0
179.93,11,entertainment,33,San Diego,12,0
54.15,23,groceries,85,Dallas,16,0
11.78,7,groceries,60,Chicago,12,0
178.4,12,dining,82,Philadelphia,14,0
76.51,19,entertainment,26,Philadelphia,27,0
19.46,15,electronics,38,San Jose,12,0
18.63,6,entertainment,60,Philadelphia,19,0
47.27,3,electronics,83,San Diego,10,0
57.73,11,gas,21,Phoenix,12,0
41.96,16,utilities,24,San Jose,13,0
48.11,0,electronics,75,San Jose,6,0
254.66,16,dining,21,San Diego,16,0
119.8,1,travel,37,Chicago,15,0
41.63,5,gas,52,San Antonio,18,0
102.47,11,groceries,76,New York,14,1
9.59,10,utilities,62,Houston,20,0
53.38,20,entertainment,31,Phoenix,17,0
290.37,10,electronics,39,San Antonio,13,0
25.49,17,utilities,65,Philadelphia,15,0
11.98,7,gas,47,Philadelphia,13,0
15.14,6,travel,46,Los Angeles,11,0
8.96,13,electronics,53,Los Angeles,17,0
12.91,15,dining,59,Los Angeles,16,0
21.23,11,entertainment,46,San Jose,16,0
6.13,8,entertainment,24,San Diego,9,0
33.74,19,electronics,49,San Antonio,14,0
97.78,22,travel,30,New York,13,0
11.14,20,groceries,30,Dallas,17,0
205.03,15,groceries,71,San Diego,15,0
61.13,20,entertainment,31,Dallas,14,0
114.06,18,gas,23,Houston,10,0
15.04,15,gas,33,Phoenix,11,0
92.34,8,travel,58,Phoenix,22,0
8.93,12,entertainment,69,Dallas,21,0
96.38,4,groceries,33,San Diego,11,0
40.7,21,entertainment,22,San Jose,9,0
64.32,18,electronics,41,Philadelphia,7,0
8.08,9,gas,60,San Jose,22,0
11.31,6,gas,82,San Jose,18,0
67.81,8,dining,27,New York,18,0
10.61,13,electronics,76,San Antonio,19,0
57.73,14,dining,52,Dallas,18,0
6.42,12,travel,48,Houston,12,0
91.63,9,groceries,28,Houston,24,0
7.55,13,travel,26,Phoenix,20,0
64.25,20,travel,83,San Diego,14,0
70.16,22,groceries,61,Phoenix,20,0
14.35,11,utilities,33,Houston,19,0
66.58,18,utilities,65,San Diego,14,0
45.26,5,entertainment,70,Phoenix,10,0
17.35,11,utilities,82,San Diego,14,0
9.87,23,electronics,65,New York,10,1
3.14,12,gas,87,Chicago,21,0
50.38,7,dining,63,San Antonio,17,0
5.06,15,gas,50,New York,8,0
37.13,1,travel,69,Phoenix,14,0
24.14,21,gas,72,Philadelphia,15,0
74.81,6,entertainment,68,New York,13,0
23.05,11,travel,57,San Antonio,17,0
22.3,6,groceries,42,Dallas,21,0
79.7,18,gas,80,Dallas,18,0
49.5,13,utilities,39,Chicago,6,0
48.39,8,groceries,55,Houston,15,0
58.16,17,entertainment,26,New York,20,0
5.25,10,dining,54,Houston,12,0
82.12,15,electronics,22,Phoenix,19,0
69.06,18,utilities,39,San Antonio,18,0
9.78,10,groceries,29,Phoenix,16,0
24.71,17,dining,77,San Diego,18,0
31.59,10,gas,61,San Antonio,23,0
28.18,3,utilities,39,New York,19,0
49.43,17,travel,23,Los Angeles,20,0
184.5,18,electronics,44,San Antonio,7,0
121.28,12,gas,72,Chicago,14,0
6.86,3,dining,32,Los Angeles,12,0
69.86,9,utilities,81,Dallas,12,0
163.16,21,gas,34,San Jose,20,0
52.68,4,electronics,20,San Diego,9,0
122.63,2,dining,27,San Diego,10,0
370.45,15,travel,80,Chicago,19,0
113.12,7,travel,80,San Jose,13,0
44.66,23,groceries,79,Dallas,19,0
116.06,6,entertainment,26,San Diego,11,0
39.4,18,groceries,41,Los Angeles,15,0
34.08,13,electronics,49,San Antonio,18,0
21.72,14,groceries,20,San Diego,11,0
216.18,16,dining,50,San Antonio,12,0
12.4,20,utilities,60,Dallas,9,0
208.27,0,dining,29,San Antonio,10,0
60.33,5,groceries,49,San Antonio,15,0
6.18,22,entertainment,37,New York,11,0
51.48,14,dining,84,Los Angeles,19,0
2.66,11,dining,85,Phoenix,25,0
70.15,20,dining,34,New York,8,0
95.8,19,entertainment,36,San Jose,15,0
16.27,1,dining,21,San Antonio,13,0
38.41,4,electronics,34,Phoenix,10,0
345.5,8,travel,81,Phoenix,12,0
18.05,19,entertainment,39,San Diego,21,0
9.29,13,electronics,83,Dallas,14,0
195.98,17,entertainment,59,San Jose,10,0
349.01,21,entertainment,62,New York,22,0
33.26,7,travel,28,San Jose,27,0
111.47,1,utilities,70,Houston,20,0
165.63,8,electronics,77,Los Angeles,12,0
13.59,6,entertainment,46,Dallas,13,0
18.5,17,gas,37,Dallas,16,0
145.05,15,entertainment,22,New York,7,0
250.14,20,groceries,42,Chicago,10,0
65.07,4,dining,51,San Jose,12,0
11.52,22,utilities,29,San Diego,15,0
359.41,14,travel,45,Los Angeles,12,0
17.51,4,gas,23,Los Angeles,10,1
22.15,10,electronics,36,Los Angeles,12,0
49.94,21,entertainment,29,Phoenix,16,0
213.79,13,dining,42,Dallas,14,0
92.27,18,electronics,30,San Antonio,7,0
54.48,2,travel,20,San Antonio,7,0
57.74,23,utilities,41,Los Angeles,19,0
34.89,9,groceries,25,Los Angeles,13,0
64.7,5,utilities,62,Phoenix,12,0
1.59,2,groceries,89,San Antonio,10,0
23.2,1,electronics,18,San Antonio,17,0
44.24,12,utilities,20,Dallas,17,0
8.32,17,utilities,82,Chicago,14,0
52.65,1,utilities,32,New York,14,1
25.91,14,travel,67,Dallas,11,0
272.21,4,electronics,37,New York,16,0
218.68,14,gas,20,San Diego,20,0
18.94,20,groceries,78,Phoenix,15,0
27.63,16,utilities,32,San Diego,13,0
30.3,1,electronics,76,San Antonio,12,0
19.26,17,gas,71,Dallas,13,1
41.85,14,dining,77,Los Angeles,16,0
13.33,19,travel,54,Dallas,14,0
8.53,22,travel,38,San Jose,12,0
69.91,2,dining,40,Phoenix,19,0
70.49,4,electronics,35,Phoenix,8,0
12.61,10,groceries,34,New York,16,0
96.97,8,electronics,48,Philadelphia,18,0
15.52,4,electronics,81,San Jose,20,0
44.87,0,entertainment,65,San Jose,16,0
88.62,13,gas,43,San Jose,14,0
31.81,4,travel,39,San Jose,17,0
57.15,7,groceries,62,Chicago,19,0
17.82,20,entertainment,53,San Jose,14,0
26.16,13,dining,81,Chicago,17,0
25.87,15,electronics,52,Chicago,21,0
13.52,5,dining,44,Houston,13,0
26.79,7,travel,85,Dallas,22,0
5.16,1,entertainment,34,San Diego,15,0
18.37,18,gas,87,Philadelphia,18,0
23.53,8,entertainment,28,San Diego,9,0
24.35,4,groceries,22,San Diego,13,0
24.78,4,gas,75,New York,14,0
30.75,18,electronics,74,Dallas,14,0
58.87,3,groceries,31,New York,11,0
94.58,15,entertainment,89,Los Angeles,19,0
15.18,15,gas,18,Dallas,18,0
7.82,15,entertainment,33,San Antonio,16,0
9.48,6,groceries,43,San Jose,18,0
18.46,17,entertainment,66,New York,12,0
21.71,23,gas,59,Chicago,11,0
13.14,20,utilities,87,New York,14,0
6.99,0,travel,83,Phoenix,21,0
19.16,2,electronics,70,Houston,16,0
41.17,20,travel,26,San Diego,13,0
67.63,7,electronics,86,Dallas,15,0
16.96,0,gas,57,Houston,13,0
20.17,6,entertainment,73,Chicago,17,0
10.89,6,gas,22,Houston,8,0
31.89,7,groceries,73,Chicago,12,0
11.96,18,groceries,89,Philadelphia,16,0
65.87,16,entertainment,22,New York,19,0
3.88,10,electronics,86,Los Angeles,19,0
21.51,14,entertainment,69,San Diego,13,0
47.53,8,electronics,90,Chicago,11,0
41.29,16,entertainment,50,Houston,10,0
838.52,10,entertainment,39,New York,15,0
50.39,5,entertainment,32,Chicago,10,0
9.93,8,groceries,82,New York,13,0
29.53,17,electronics,88,San Jose,16,0
3.93,19,dining,40,Phoenix,18,0
30.06,1,entertainment,23,New York,11,0
12.19,3,travel,75,Dallas,14,0
99.33,17,travel,43,San Antonio,8,0
17.13,0,gas,29,San Diego,14,0
28.79,10,gas,19,Dallas,15,0
15.45,2,groceries,49,San Jose,15,0
266.83,7,utilities,67,San Diego,19,0
22.52,4,dining,78,Chicago,11,0
298.59,19,groceries,28,San Antonio,10,0
87.97,20,utilities,85,San Antonio,20,0
59.06,21,groceries,51,San Antonio,12,0
51.55,21,gas,25,San Diego,8,0
53.12,4,travel,25,Houston,18,0
3.28,10,entertainment,32,Philadelphia,16,0
23.7,11,electronics,22,Los Angeles,21,0
91.3,21,gas,36,San Antonio,16,0
31.23,8,entertainment,26,Dallas,17,0
6.13,20,travel,74,Phoenix,15,0
31.1,12,electronics,71,Houston,22,0
255.94,21,utilities,46,Los Angeles,13,1
147.86,19,utilities,36,San Antonio,16,0
30.74,2,travel,63,Los Angeles,20,0
103.72,12,electronics,79,Los Angeles,5,0
21.33,21,entertainment,77,Dallas,12,0
4.29,10,travel,22,Los Angeles,16,0
10.92,10,utilities,50,San Jose,8,0
216.04,20,travel,72,Chicago,14,0
23.84,19,entertainment,36,Chicago,8,0
24.73,20,groceries,34,Los Angeles,12,0
23.11,6,dining,59,San Jose,15,0
325.37,16,dining,39,Chicago,13,0
233.03,15,gas,56,Dallas,13,0
474.63,13,dining,44,Chicago,9,0
27.36,0,groceries,63,Phoenix,6,0
47.22,10,entertainment,45,San Antonio,14,0
5.37,12,gas,69,New York,11,0
194.87,0,electronics,82,New York,15,0
8.16,1,travel,56,San Jose,22,0
42.95,8,entertainment,35,Los Angeles,14,0
8.87,12,groceries,39,New York,17,0
16.34,4,gas,85,New York,9,0
12.13,8,utilities,28,San Jose,13,0
15.97,12,dining,81,Houston,17,0
17.34,4,dining,88,San Jose,17,0
17.15,14,entertainment,74,Chicago,24,0
90.02,6,dining,52,New York,16,0
8.79,13,dining,54,Chicago,16,0
43.15,15,entertainment,67,New York,13,0
142.82,5,entertainment,47,Chicago,14,0
17.89,1,gas,34,Houston,19,0
13.99,15,groceries,50,San Diego,15,0
25.11,18,groceries,33,Chicago,10,0
136.41,4,dining,32,Chicago,9,0
41.8,3,gas,30,Dallas,13,0
17.51,13,entertainment,20,Dallas,18,0
59.18,5,entertainment,41,Philadelphia,22,0
8.82,7,dining,40,San Jose,12,0
75.01,23,electronics,76,Houston,17,0
54.07,2,utilities,72,San Jose,22,0
22.89,3,travel,82,Phoenix,20,0
12.11,0,travel,49,Dallas,20,0
11.43,1,dining,77,New York,13,0
62.91,12,gas,47,San Antonio,13,0
144.72,8,travel,83,San Antonio,14,0
15.41,11,groceries,35,San Jose,12,0
57.4,9,gas,76,New York,15,0
2.71,9,gas,70,New York,18,0
16.42,17,groceries,81,Dallas,16,0
31.9,11,electronics,47,San Antonio,13,0
11.12,21,dining,35,Houston,10,0
10.76,15,groceries,22,Dallas,17,0
14.86,22,dining,86,Phoenix,12,0
47.02,5,dining,25,Chicago,14,0
26.45,23,gas,26,Los Angeles,14,0
2.26,23,entertainment,49,Dallas,18,0
2.6,20,utilities,31,Houston,12,0
15.99,23,utilities,30,San Antonio,18,0
57.35,9,dining,35,New York,15,0
1.23,14,utilities,85,Dallas,15,0
18.18,8,utilities,39,Dallas,16,0
17.61,23,travel,37,San Jose,18,0
175.21,1,gas,32,Philadelphia,15,0
20.86,17,travel,24,Philadelphia,21,0
52.44,11,entertainment,47,Philadelphia,19,0
39.23,2,electronics,22,Phoenix,16,0
2.57,6,gas,18,New York,15,0
83.25,8,groceries,77,Houston,15,0
42.88,7,groceries,48,San Jose,16,0
60.94,5,travel,37,New York,19,0
3683.01,0,dining,81,Phoenix,22,1
2.72,13,utilities,81,Houston,20,0
262.34,15,entertainment,46,San Diego,14,0
23.45,15,electronics,27,New York,12,0
46.75,3,travel,46,San Diego,12,0
31.36,5,dining,48,San Diego,12,0
19.9,14,entertainment,47,New York,21,0
16.71,21,dining,42,Dallas,13,0
49.18,7,entertainment,75,Dallas,14,0
5.36,0,travel,74,Philadelphia,15,0
81.51,12,entertainment,80,New York,12,0
20.1,17,gas,54,San Antonio,15,0
8.53,17,utilities,75,San Antonio,12,0
19.3,12,entertainment,45,Dallas,14,0
149.69,21,electronics,44,New York,20,0
17.42,13,entertainment,87,San Diego,12,0
50.91,10,gas,54,San Diego,13,0
13.77,6,groceries,23,San Antonio,19,0
82.23,17,gas,79,Philadelphia,20,0
75.39,20,entertainment,50,New York,18,0
304.4,21,dining,57,San Jose,11,0
26.82,3,travel,58,San Diego,9,0
73.88,16,groceries,59,Phoenix,18,0
37.25,18,travel,26,Houston,18,0
156.81,13,dining,35,Phoenix,25,0
13.98,9,electronics,32,Phoenix,21,0
80.96,5,utilities,21,San Jose,13,0
26.22,17,electronics,51,Chicago,14,0
30.66,3,groceries,79,Houston,14,0
36.97,10,dining,55,Houston,16,1
44.82,12,dining,88,San Diego,12,0
28.8,7,utilities,40,Phoenix,13,0
42.85,9,entertainment,37,Philadelphia,14,0
220.03,22,groceries,73,San Jose,18,0
108.04,10,utilities,70,Los Angeles,15,0
93.97,2,gas,19,Dallas,18,0
19.17,14,gas,38,San Diego,12,0
11.39,7,travel,59,San Diego,12,0
104.21,19,utilities,74,San Jose,16,0
94.75,17,travel,66,Phoenix,16,0
193.87,20,gas,27,Phoenix,18,0
16.04,0,gas,89,Chicago,15,0
25.14,23,travel,78,Los Angeles,19,0
4.63,7,dining,38,Dallas,7,0
20.68,2,utilities,77,Philadelphia,12,0
109.5,0,dining,30,San Diego,12,0
18.92,19,gas,65,Houston,16,0
71.42,15,dining,57,Phoenix,16,0
26.35,8,electronics,80,San Jose,14,0
